Protocol,Dst Port,Src Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Flow IAT Mean,Active Mean,Idle Mean,Fwd PSH Flags,Bwd PSH Flags,Label
UDP,4888,42373,437336.65761650563,12,7,387.48393078071365,238.2122725654731,86.16763268802931,195.54335628303582,155205.62104777506,1055.8709047676327,1927.8165399628888,1,0,BENIGN
TCP,3855,48781,1083683.875391793,8,8,221.5467733049629,155.8491592983699,61.751068967323135,26.836185801142943,109666.272314873,257.68025683748755,752.09144341132,1,0,BENIGN
ICMP,45227,33436,7593629.80695019,12,10,152.4487677537044,387.1963508594716,30.412348026791335,188.25363646556903,171297.19297870254,3121.5498915137227,5178.579502923414,0,0,BENIGN
ICMP,59551,3371,305261.98262850236,11,8,119.9836643992783,88.71998745375986,63.58261414003975,58.79054912433156,154977.29035457442,2152.6702147137466,263.8802659982329,1,1,BENIGN
ICMP,14537,38745,858212.594338405,11,9,338.3937875391436,440.7151913712039,46.19571459293825,96.76606136068021,132647.60166868338,808.2229077422452,958.147363776082,0,0,BENIGN
TCP,3559,50547,1192168.7231005235,9,16,88.1657772214101,392.8355930849923,12.505030295230931,48.502791110310426,250562.30585436116,4314.153648415303,1986.5464449862236,0,0,BENIGN
TCP,9773,57443,179877.2424442573,11,8,101.57409086429854,36.0506850866214,48.74198172222114,60.72520125616582,86387.57989387953,1130.424527602693,1899.8837980712394,0,0,BENIGN
TCP,50114,63535,160958.45789794147,8,9,155.19691254137723,102.25514872123769,15.150060125491699,75.67448771678525,42314.66173263527,357.9572093578576,1431.0077270881413,1,0,BENIGN
TCP,53000,20455,609372.2064501576,16,13,212.83652369826757,304.95897655991274,66.6353069978141,106.5684461548599,226763.38615161445,1235.9032467815782,2766.541284713576,0,1,BENIGN
ICMP,55879,56135,487455.0582872554,12,11,297.64369796283836,67.78260241693496,57.343210544983094,22.349720959097173,106581.40725026821,948.3698438112535,1780.1079284018838,1,1,BENIGN
ICMP,36344,41382,1252517.027741873,10,11,412.25911150128445,202.1533352981488,98.38751376982113,62.63032298406234,193385.07962573998,456.344290004798,4634.9613796078775,0,1,BENIGN
UDP,58220,38368,72042.6295413458,10,6,123.15083592421132,38.20422321898618,45.738322487600385,63.52650518343233,52374.770829282934,1551.899650945428,160.7148231442562,1,1,BENIGN
UDP,35187,3651,3581519.393543982,15,11,323.76618012509704,180.24935259853723,14.095503801745256,92.48138036153831,48271.70126603265,3300.755162711639,3114.1831445006064,1,1,BENIGN
TCP,36967,45118,14379.87833204122,12,10,569.9195219022854,220.82157733712725,52.92131196757572,17.229494071679408,171255.18884091257,3334.9392574374424,2867.51666975085,1,1,BENIGN
ICMP,33770,25709,919588.2234690131,11,7,118.64262115992605,91.60595237479934,108.2142755126643,224.14929400693262,61372.99679621616,4659.823595732929,1886.2651819115329,0,0,BENIGN
ICMP,54397,42663,826981.6953896781,12,10,628.5613776961562,257.9226127560519,110.0848777069264,165.14417680115645,106395.60740040021,5181.348320575612,5439.3257862858745,1,0,BENIGN
ICMP,60729,52773,144697.19120616937,13,9,63.62056195688489,14.94747477823393,56.60081190632142,145.05856802053623,106158.71075176197,1016.9044065340294,627.7540632946155,0,1,BENIGN
UDP,39888,3191,163597.13727672974,13,10,181.3181753246395,157.84435721659565,102.10056789390609,27.209626020989514,215832.34995831986,2275.261805105769,1636.7459036768962,0,0,BENIGN
UDP,53219,48114,1573479.6682086128,15,12,238.61765320009195,188.4775966512976,71.86340696916213,43.795252691409075,58964.077037129384,2373.3568219626295,206.45232172005683,0,1,BENIGN
ICMP,19230,8790,2185357.397400931,7,12,105.33749107440033,164.71031863067566,103.09857344895057,34.99493754957396,47178.051900282175,743.5914110301268,474.6791365871203,1,0,BENIGN
ICMP,9674,32126,332703.1009829335,12,9,136.3804731324087,117.68897526989284,259.6151064590842,46.741419524052105,34108.86483720175,8076.698712450811,3018.7843413916794,1,1,BENIGN
ICMP,27878,33160,576189.310081068,12,9,106.72841872041565,183.5201403333772,17.416262822262375,138.74427929245408,176960.71133391067,9032.588240875839,1234.684106842835,0,1,BENIGN
UDP,58002,64465,438497.27390328934,14,11,106.61837381411692,215.19126343455625,43.31154536251824,93.79344498539297,166086.1172891735,1240.0288275441935,2204.0221997737226,0,0,BENIGN
ICMP,31602,17460,75313.1736414481,9,15,222.95644205943685,109.32828207382641,96.0543004709349,41.20265355545526,63184.262278639435,2939.5473057593676,398.1684612192182,0,0,BENIGN
ICMP,38085,35419,1118419.9087851304,8,12,77.75337214978659,348.56874314176343,59.68893492712406,106.90444192368491,77040.50608825132,1483.1986268279238,2754.677879613168,0,1,Attack
TCP,16245,46369,1744072.397845767,11,9,109.5687094163139,272.44501878637044,29.565276987813704,138.27980297406387,41389.67384753257,4683.510481874976,475.0761667522489,1,0,BENIGN
TCP,27357,47086,363669.8619942641,13,8,38.53855761012009,118.43712451908162,65.01855761366069,25.657352225071605,93934.28034750075,2188.4134248327628,1245.5806219259491,0,1,BENIGN
UDP,16807,18769,4622905.901152861,9,8,342.50277391301705,196.40878766516667,67.79180620732689,40.52105159549009,144210.8347867171,2194.8011193719235,1064.841790811642,0,1,BENIGN
ICMP,23100,49962,78882.56795182673,9,7,461.12501791778504,79.42273222588958,77.36619654773067,131.20547341814435,101012.88382341432,1441.891644296519,2801.1404057760765,0,1,BENIGN
ICMP,44642,15564,1084090.385220221,12,12,101.07203576483448,324.6894345161752,108.8971203405621,142.90282077725894,60627.11241438516,842.0976289773445,495.249368629593,1,0,BENIGN
TCP,37035,57200,594620.3878355091,8,13,331.83835886727746,198.03319245857864,84.89481241752398,52.26552037523567,26792.356097868138,1642.2782221984353,301.4610251738377,1,1,BENIGN
UDP,40318,27886,591677.6469562383,16,11,208.82703429983658,27.80969893875756,60.07786241106507,26.56107189269007,59471.064255589736,1594.963865047948,1380.3162013364906,0,1,BENIGN
TCP,55469,21886,611835.6462494065,11,5,66.28276947590896,183.49876612483627,26.179424589727045,113.45205899518379,12389.914511890382,509.92970600863543,29.64607167408017,1,0,BENIGN
TCP,19095,61083,299325.2908166797,9,10,289.1433490376414,182.16873428601193,166.1792375040619,210.27655585709596,63099.038979826815,2240.077764787534,952.4379142792562,0,0,BENIGN
TCP,57797,6896,1257242.8840114141,9,11,26.916612123674067,52.90220227719249,26.25578662745022,34.42964353747369,161671.0784561604,1287.5363759626787,1945.909511980504,1,0,BENIGN
TCP,10590,50312,1278612.0368530466,12,10,177.81006441466837,134.4128021526277,38.88727559327488,53.61599610736465,77328.71241204513,571.7149715501928,1431.080570999028,0,1,BENIGN
ICMP,57222,23959,331838.94107986684,12,9,158.25998391124995,391.1967280080459,48.5697982147619,73.43397846768964,73572.31148840608,986.8487189971769,3313.664099889675,1,0,BENIGN
ICMP,59320,1532,1803668.870609574,15,9,251.58516249069024,659.5335099834055,96.58858458762205,35.79718297411346,22691.780524854043,3099.210768989934,3110.3500669152336,0,0,Attack
TCP,1658,5482,381033.42270315473,9,7,134.31737201824748,82.34589042480603,75.0547026149565,98.41556831858979,68333.35449956167,1986.331986191393,3822.9073487000305,1,1,BENIGN
UDP,32765,23933,1291322.8713428937,13,11,223.15015107545855,61.263358810461845,55.073201212386486,128.1911536005915,33424.82531439303,2795.345362020544,2150.42192797563,1,1,BENIGN
UDP,51694,21361,128970.11680560303,9,11,388.81738004918736,120.19427395643707,8.125369594616709,91.1627467435757,41197.333630751826,784.51647752752,1225.474968698952,0,1,BENIGN
UDP,39532,54848,184766.5146334369,17,8,143.87119371018008,252.25925693614323,138.49162981469988,92.6615435304928,111760.01138495805,2536.8304197851794,1918.1422550459456,0,0,BENIGN
UDP,52228,43643,379498.64064224897,14,8,59.44456386528321,270.3493400048176,73.70537298018223,58.35994426467332,117139.59046139196,1796.2615083677222,1870.5923360827019,0,0,BENIGN
TCP,3165,24830,901091.2506308687,6,12,105.76411256023536,92.92330359491582,81.96568367060009,66.67450514623832,161890.33179274778,1468.1730870497927,3098.182255056613,0,0,BENIGN
ICMP,27543,19933,1037079.3326284679,8,12,194.88536504428845,131.50879744408746,108.461457825078,33.483977955644235,123620.54258091324,1419.4512113003113,313.8508954911791,1,1,BENIGN
UDP,18438,60530,504770.94366995024,17,6,270.9529289308261,103.53755485003282,36.9316051591853,113.59989364706514,110394.3589485544,4576.734875274795,1783.4349289304928,1,0,BENIGN
TCP,41248,38932,81035.61631393847,9,9,188.70176128969385,302.2218654172058,49.91673076346128,124.93648525654008,86687.18494242388,1565.6745837108967,2366.051482171829,1,1,BENIGN
UDP,38506,55824,467821.45526854927,7,5,77.93553002472305,240.1110146694245,119.06225518503594,116.49333148630194,35602.2799128872,575.0660908241638,1387.2671404989237,0,0,BENIGN
UDP,19602,38033,1167215.1089607638,6,5,77.62081333584268,308.8470968110137,139.86150091443582,59.4174116748435,88932.93804711396,4659.449314644616,725.4240031353953,0,0,BENIGN
TCP,28431,50384,1111683.7323554421,6,10,125.64750707277943,55.915328254067155,69.28352927450203,83.52864722431161,71519.6231508461,987.6598817647944,2268.6827416630144,1,1,BENIGN
ICMP,50600,15891,174587.2397307371,12,8,548.9927108603348,36.89636728095061,177.79218250615546,207.46152139410904,56660.84567024674,198.9267323179382,1824.718960909619,0,0,BENIGN
ICMP,6010,18808,7814.423499840713,7,12,70.31456214816266,156.77465876296864,230.50964982127704,45.464541881596936,115626.86747073481,227.33314154901333,2712.2383400120025,0,1,BENIGN
TCP,49760,11768,1398292.52122112,11,12,166.3436126821053,119.78402586521275,20.577224570102267,4.818815859852584,164789.2555704421,3126.719783986669,2804.9362865101307,1,1,BENIGN
ICMP,4553,8072,112461.40785231479,10,13,315.7242476079895,30.99208695883362,13.471395715732735,33.38564221786449,28492.939906357977,1342.4644981674892,4761.954463584551,0,0,BENIGN
TCP,50917,53414,85938.29182164857,8,6,349.7736315649711,122.78825578198105,56.4086334332952,90.34220109229864,100177.04069842046,3247.482095234779,1038.9440356686996,0,1,BENIGN
TCP,9418,26150,2704.87170356959,9,11,211.9879483555552,35.54649862972719,125.34043902869422,67.01061414871872,78248.83636595335,4805.772642289362,2833.0350038593947,1,1,Attack
TCP,58580,15541,566693.0935098826,12,7,228.13785687688818,30.244472097058882,47.70612491940462,107.8053044946839,39593.13879366652,914.2634824041414,1067.2487210005906,0,0,BENIGN
ICMP,41990,35677,699696.3816374124,8,7,254.35646985222778,122.1777013434555,26.77922729037703,35.137067872439175,159007.77364693955,602.3548689485357,2852.359186361931,1,0,Attack
TCP,2672,4713,1015183.4482145943,14,7,165.0898129879882,77.90618643541559,30.897022328791582,154.51486038275496,55557.690635834275,282.2874864601954,454.3438499206573,0,0,BENIGN
UDP,6520,55908,351067.60976640874,9,11,79.79234929954954,126.2072878153022,22.31655452576148,104.95493782025436,39004.840073999505,3098.4622919564354,2231.1249057014884,0,1,BENIGN
ICMP,36731,26202,1239339.968752241,11,9,229.60303998839126,53.19481008058562,38.12929451987986,168.81316716385058,84620.56077366132,3928.3402100413427,229.6084945679396,0,0,BENIGN
ICMP,12735,44959,185524.9109470596,7,10,108.73197239307441,161.70615022594302,145.1923120677313,214.9997076016926,36671.36884326236,429.64424326266305,3233.3944632187076,1,0,BENIGN
ICMP,45891,53036,1783732.0936550796,11,12,53.947352452936734,94.51844909367195,54.51170684617928,148.37465197655564,60857.47592841847,784.7252828890523,3297.2070704402586,0,1,BENIGN
ICMP,52330,19900,848277.774423884,10,13,350.8861438256423,253.66246207268387,151.49377614397983,49.451454252302895,7212.00528834215,3395.0077176986683,805.8561268513694,0,0,BENIGN
UDP,3723,19788,876805.2061234798,17,16,81.6807014920125,152.91204614832884,8.402905604903816,141.4778959521018,107114.40118341584,3728.2080730213193,686.62838030782,1,1,BENIGN
ICMP,4907,20983,235438.0875672196,9,3,101.08284809630428,28.451608202043836,88.66697533402508,76.16583501415772,92762.11942554578,786.6246550741362,1014.3410235943327,0,0,BENIGN
ICMP,30097,54161,76998.49108178809,17,7,196.21848829660365,268.311626355427,62.81721475838753,139.49742429422787,44193.16806485683,1513.7958752843547,1781.2511429253939,1,1,BENIGN
TCP,40032,22607,624974.2775725521,9,8,34.51519457437915,121.68483160444141,31.85902465113041,44.4395304363602,4071.3056241291547,1901.1054602808458,2239.6216146010797,0,0,Attack
ICMP,13700,62025,956102.6947792615,15,12,125.98445689782231,187.08273030216853,40.78946309180706,29.564327864546566,57075.90582640517,1412.439739231691,4992.197737044981,0,0,BENIGN
UDP,21439,10151,99871.67213769889,4,10,402.1641450514112,432.2792291476235,57.97311740345964,18.69681053214464,182049.46987348766,1312.0463742784154,1171.893572597769,1,0,BENIGN
UDP,58820,20394,3006479.307159497,14,1,123.57721324466202,273.51397454870335,62.05909882329923,16.423569496566042,90262.84328706055,1235.7664017607583,1480.853952169818,1,0,BENIGN
UDP,43857,51888,3932958.646214915,9,14,78.81837856166622,258.4880859050963,62.759189587140554,94.64755785922428,96740.54289890277,2398.242478961312,1981.366410740032,0,1,Attack
UDP,33577,37260,788462.0902389383,7,18,52.013579085755666,185.2093513057354,56.116639017423694,62.343652100436515,108511.74649244208,2007.0642904000317,1782.185623453668,0,1,BENIGN
ICMP,41939,46688,2997116.33639535,4,6,156.56924468440565,186.16810969868146,51.89087422944291,97.25707794521817,251611.46314111166,1477.5862689974824,5172.103377393914,1,1,BENIGN
ICMP,49029,46937,197774.62793799848,14,9,74.71977040121202,124.10231032977434,60.373215539110085,85.91322976254689,10761.8025977077,723.4293315823301,2043.0081610634256,1,1,BENIGN
UDP,59808,27751,25749.3730741082,6,13,369.1699457566209,235.63462985487354,18.571999718967753,43.086976608284,34974.14742038745,1181.2366842353308,782.5966699776865,1,1,BENIGN
UDP,49878,8594,40207.11619084231,9,7,32.93646260434825,123.68578478742653,27.293838604229336,97.32910603036797,110982.17691447803,2770.115654370196,1521.7867961094448,0,1,BENIGN
ICMP,32248,17359,885549.3268208654,8,11,498.74694442310306,191.84984460535557,96.91187625164251,34.1419457504775,97365.97182272094,3753.323255903376,1528.9177192762502,1,1,BENIGN
UDP,43462,16608,63623.61545738462,9,12,201.10830709826476,171.21121644440368,56.42603991031445,13.987793390504331,25883.69320436359,1640.8621164371004,1964.7941867788418,1,0,BENIGN
TCP,27939,37382,3183161.4156609336,10,10,23.408349358112822,473.8135352063692,144.04345384296244,92.07324982061871,51599.55622589484,1411.0029408729638,3065.6537881283944,0,1,BENIGN
UDP,40470,55930,153073.33958601512,11,12,91.33960361142123,542.9086823445491,97.60580415250935,139.63780094004275,21243.576477172464,1277.2533265579066,1742.3087081490937,1,1,BENIGN
UDP,17601,24812,363444.67272141855,6,10,332.4096802070129,234.94405354216346,26.22651154836991,57.57789541053471,243535.2396262254,1330.1504419629587,151.80950208116053,0,1,BENIGN
TCP,20436,28075,1728884.9680447828,13,9,149.77830080813965,439.2347242627812,111.69480065425886,19.871896092864848,62224.32761868342,2224.195157276652,770.5144635297003,0,0,Attack
TCP,18582,20596,246847.6915814761,9,10,171.28255254860636,75.44226523976737,30.630003819901464,59.586818320096086,29759.443202237042,3304.892500777507,1496.4258598418662,0,1,BENIGN
ICMP,14192,44195,278350.35990620125,11,12,64.18240905266094,315.5899959508521,52.82964262537426,121.58659492415418,45659.06363081408,271.1274603627049,763.7472056957273,1,1,BENIGN
ICMP,19191,49378,1028085.6701874861,13,8,150.38692960380936,497.34580039366006,151.11640764485452,48.76590634921809,77931.30663685592,177.02934441395075,1133.213836853879,1,0,BENIGN
TCP,58123,26854,323082.80041951383,9,13,67.93534885002,80.79688449324472,69.40126200606302,102.83711470085053,145690.8682952049,764.635053899907,881.787363621961,0,1,BENIGN
TCP,50125,8184,245194.43741105532,13,15,129.55800802156114,269.43286786588305,131.4162683859026,40.92823299383431,39479.644758280694,1219.966211492238,1986.1638191086183,1,1,BENIGN
ICMP,27387,20662,293267.93008780136,8,10,337.622469804164,55.88803001195735,44.68358537613996,128.77054072184524,186996.15441681902,2417.438529396883,2641.8643958092825,1,1,BENIGN
UDP,31722,64761,674614.9664474169,8,14,88.01518869286764,123.82994540044724,66.85746898409904,126.95120417283951,101369.42169350159,1649.7881837225987,395.16307859294864,0,1,BENIGN
TCP,54787,50494,3384336.5103692138,9,6,127.61024693951322,70.73863334460934,29.684667708380758,45.85660524697426,112704.58323479135,1817.2948129498932,1129.9409895059948,1,1,BENIGN
ICMP,13705,53189,1785208.6223232418,6,8,81.23935208731119,162.59509637429483,26.15876306583496,36.17526345746882,194168.74591156183,1204.3310332134338,1481.8701398966969,1,0,BENIGN
UDP,56636,41170,334927.8002615191,7,8,305.02445866707023,655.0941232105381,80.50522147864177,31.117535856724537,82798.79623834012,1757.419684686292,1377.9216356491936,0,1,BENIGN
TCP,2124,36496,451571.67971982807,8,8,125.00704857643628,338.2012828663387,74.92315631086355,62.33064469268487,213275.14414082037,154.00429409791548,853.3114464680119,1,1,BENIGN
UDP,25175,13704,624577.266114325,17,7,171.9125459427721,172.64802879173314,41.2174649558125,44.40781044551951,83858.08937968127,377.0093343545053,1641.9698450005924,1,0,BENIGN
ICMP,44302,53081,3859888.298434529,12,5,184.6158115690566,40.56135308488373,13.706983305813406,71.76050197347718,47782.61793191843,2287.992676893919,2851.0718069505365,1,0,BENIGN
